"Stock","Year","Season","Area","Country","Effort","Catch.Cat.","Report.cat.","Fleets","Caton","SampledCatch","NumAgeMeasurement","NumLengthMeasurements","NumSamplesAge","NumSamplesLength","MaleLngt160","MaleLngt170","MaleLngt180","MaleLngt190","MaleLngt200","MaleLngt210","MaleLngt220","MaleLngt230","MaleLngt240","MaleLngt250","MaleLngt260","MaleLngt270","MaleLngt280","MaleLngt290","MaleLngt300","MaleLngt310","MaleLngt320","MaleLngt330","MaleLngt340","MaleLngt350","MaleLngt360","MaleLngt370","MaleLngt380","MaleLngt390","MaleLngt400","MaleLngt410","MaleLngt420","MaleLngt430","MaleLngt440","MaleLngt450","MaleLngt460","MaleLngt470","MaleLngt480","MaleLngt490","MaleLngt500","MaleLngt510","MaleLngt520","MaleLngt530","MaleLngt540","MaleLngt550","MaleLngt560","MaleLngt570","MaleLngt580","MaleLngt590","MaleLngt600","MaleLngt610","MaleLngt620","MaleLngt630","MaleLngt640","MaleLngt660","MaleLngt710","FemaleLngt160","FemaleLngt170","FemaleLngt180","FemaleLngt190","FemaleLngt200","FemaleLngt210","FemaleLngt220","FemaleLngt230","FemaleLngt240","FemaleLngt250","FemaleLngt260","FemaleLngt270","FemaleLngt280","FemaleLngt290","FemaleLngt300","FemaleLngt310","FemaleLngt320","FemaleLngt330","FemaleLngt340","FemaleLngt350","FemaleLngt360","FemaleLngt370","FemaleLngt380","FemaleLngt390","FemaleLngt400","FemaleLngt410","FemaleLngt420","FemaleLngt430","FemaleLngt440","FemaleLngt450","FemaleLngt460","FemaleLngt470","FemaleLngt480","FemaleLngt490","FemaleLngt500","FemaleLngt510","FemaleLngt520","FemaleLngt530","FemaleLngt540","FemaleLngt550","FemaleLngt560","FemaleLngt570","FemaleLngt580","FemaleLngt590","FemaleLngt600","FemaleLngt610","FemaleLngt620","FemaleLngt630","FemaleLngt640","FemaleLngt660","FemaleLngt710","UndeterminedLngt160","UndeterminedLngt170","UndeterminedLngt180","UndeterminedLngt190","UndeterminedLngt200","UndeterminedLngt210","UndeterminedLngt220","UndeterminedLngt230","UndeterminedLngt240","UndeterminedLngt250","UndeterminedLngt260","UndeterminedLngt270","UndeterminedLngt280","UndeterminedLngt290","UndeterminedLngt300","UndeterminedLngt310","UndeterminedLngt320","UndeterminedLngt330","UndeterminedLngt340","UndeterminedLngt350","UndeterminedLngt360","UndeterminedLngt370","UndeterminedLngt380","UndeterminedLngt390","UndeterminedLngt400","UndeterminedLngt410","UndeterminedLngt420","UndeterminedLngt430","UndeterminedLngt440","UndeterminedLngt450","UndeterminedLngt460","UndeterminedLngt470","UndeterminedLngt480","UndeterminedLngt490","UndeterminedLngt500","UndeterminedLngt510","UndeterminedLngt520","UndeterminedLngt530","UndeterminedLngt540","UndeterminedLngt550","UndeterminedLngt560","UndeterminedLngt570","UndeterminedLngt580","UndeterminedLngt590","UndeterminedLngt600","UndeterminedLngt610","UndeterminedLngt620","UndeterminedLngt630","UndeterminedLngt640","UndeterminedLngt660","UndeterminedLngt710","MaleLngt150","MaleLngt650","FemaleLngt150","FemaleLngt650","UndeterminedLngt150","UndeterminedLngt650","MaleLngt120","MaleLngt140","FemaleLngt120","FemaleLngt140","UndeterminedLngt120","UndeterminedLngt140","MaleLngt670","FemaleLngt670","UndeterminedLngt670","MaleLngt690","FemaleLngt690","UndeterminedLngt690"
"ple.27.7e",2015,"3","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_DEF_>=120_0_0_all",12097,0,0,236,0,9,0,0,0,0,0,0,0,0,0,0,0,98.4,393.6,492,1476,787.2,1082.4,295.2,882.72,545.27,371.04,98.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,393.6,1082.4,1574.4,1672.8,1998.71,2119.68,3331.19,2740.79,2740.79,2074.55,1647.35,666.24,1014.71,98.4,0,98.4,0,0,0,0,511.68,272.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"ple.27.7e",2015,"3","27.7.e","UK (England)",-9,"D","A-All - reporte","TBB_DEF_70-99_0_0_all",154510,0,0,1498,0,200,0,0,0,0,0,0,183.84,427.73,1738.07,1739.3,15414.6,20013.98,22166.86,29513.43,34659.72,28252.75,23081.57,10468.94,3131.76,958.58,306.41,1090.8,940.66,612.51,272.7,0,213.87,486.57,0,213.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,245.13,1896.01,4964.3,18349.98,28713.96,37357.46,54346.67,51787.94,41579.81,22985.27,15594.31,9424.87,5022.36,2275.44,640.39,756.44,238.61,238.61,213.87,0,213.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681.75,681.75,340.87,340.87,1022.62,340.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"ple.27.7e",2015,"4","27.7.e","UK (England)",-9,"D","A-All - reporte","OTB_DEF_70-99_0_0_all",25706,0,0,92,0,16,0,0,0,0,206.75,0,1240.53,413.51,206.75,1033.77,413.51,4445.22,7029.64,12818.76,12612.01,5375.61,3308.07,0,620.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,206.75,1033.77,5065.48,0,2481.05,3308.07,5582.36,7443.15,5582.36,9303.94,2687.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"ple.27.7e",2015,"4","27.7.e","UK (England)",-9,"L","A-All - reporte","MIS_MIS_0_0_0_HC",1052,0,0,353,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.27,3.97,0.43,2.65,0.43,0,0.18,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.75,1.41,3.92,451.05,453.75,6.57,4.63,4.98,2.8,450.45,2.06,492.94,0.55,0.22,0.52,0.11,0.22,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"ple.27.7e",2015,"4","27.7.e","UK (England)",-9,"L","A-All - reporte","GNS_DEF_all_0_0_all",5206,0,0,346,0,10,0,0,0,0,0,0,0,0,0,0,0,0,14.83,41.01,11.34,250.43,285.86,201.83,69.49,275.87,275.68,91.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,2.27,14.83,47.81,32.98,199.78,475.26,1554.98,794.27,1013.99,415.53,1655.5,645.4,621.06,139.46,363.71,193.94,155.14,2.27,87.84,2.27,44.5,0,109.14,20.14,0,0,2.27,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"ple.27.7e",2015,"3","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_DEF_70-99_0_0_all",60316,0,0,2060,0,91,0,0,0,0,0,0,0,61.17,0,0,306.75,312.53,1080.52,1071.71,2509.73,2795.66,2354.91,1582.2,2279.84,1788.1,1710.45,921.33,849.26,0,30.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,65.48,175.7,264.78,756.83,2454.53,4357.94,5990.27,9812.9,10965.35,12923.76,13764.47,10662.43,9954.63,10448.18,6512.01,4244.93,3630.83,2661.75,2131.45,1763.36,937.59,1010.04,287.1,805.11,578.28,111.95,47.54,61.04,0,58.57,20.39,0,47.54,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"ple.27.7e",2015,"3","27.7.e","UK (England)",-9,"D","A-All - reporte","MIS_MIS_0_0_0_HC",838,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1898.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"ple.27.7e",2015,"4","27.7.e","UK (England)",-9,"D","A-All - reporte","TBB_DEF_70-99_0_0_all",149996,0,0,434,0,104,0,0,0,0,0,0,0,859.03,0,5700.85,3296.1,10294.91,28222.82,29331.08,28683.57,22183.36,14516.24,11578.75,3094.13,951.26,0,0,0,933.09,0,0,0,0,933.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,499.87,10780.98,16205.8,14036,20039.34,36461.99,39428.06,53256.8,31724.97,25871.59,11934.26,8028.17,1411.75,2201.44,933.09,0,0,0,0,0,933.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"ple.27.7e",2015,"3","27.7.e","UK (England)",-9,"L","A-All - reporte","TBB_DEF_70-99_0_0_all",182220,0,0,6695,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,110.33,426.89,1935.62,3101.96,4233.37,3267.59,3259.27,2157.05,1954.21,986.88,457.28,941.44,483.41,121,292.05,87.67,436.56,240.2,0,0,196.36,196.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,135.68,880.8,4421.99,9991.46,23076.39,30299.9,38462.06,37660.36,37430.44,29808.87,23309.75,16173.2,12648.86,10454.87,7584.83,6160.21,4905.31,3031.93,1960.53,1526.39,1205.21,1004.25,674.69,641.98,623.54,242.7,286.36,460,111.96,126.46,114.38,55.47,112.16,41.89,39.27,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"ple.27.7e",2015,"4","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_DEF_>=120_0_0_all",10413,0,0,634,0,25,0,0,0,0,0,0,0,0,0,0,21.7,11.02,36.5,21.7,675.86,677.44,573.43,903.04,958.01,352.89,101.9,264.69,184.59,233.06,120.05,147.53,101.25,14.46,47.73,14.46,0,72.32,18.8,17.36,0,14.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,39.4,404,815.22,780.77,2062.24,2096.35,2388.05,2830.73,1548.99,1417.81,654.33,697.7,343.16,300.23,97.77,108.82,97.8,14.46,50.97,28.93,0,0,14.46,68.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"ple.27.7e",2015,"3","27.7.e","UK (England)",-9,"D","A-All - reporte","OTB_DEF_>=120_0_0_all",7489,0,0,34,0,4,0,0,0,0,0,2220.25,0,1110.13,0,1110.13,3330.38,1110.13,1110.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,2220.25,0,0,6660.76,7770.88,6660.76,5550.63,2220.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"ple.27.7e",2015,"4","27.7.e","UK (England)",-9,"D","A-All - reporte","MIS_MIS_0_0_0_HC",633,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,783.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"ple.27.7e",2015,"3","27.7.e","France",979740,"L","R-Reported","OTB_DEF_100-119_0_0",7439.07,0,0,126,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,65.8,0,532.24,193.01,1059.15,1722.45,1003.06,1858.71,1948.25,1930.19,1663.53,1771.97,350.51,162.3,385.16,226.07,0,288.97,65.8,0,0,0,0,0,65.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"ple.27.7e",2015,"2","27.7.e","France",52220,"D","R-Reported","OTT_DEF_>=70_0_0",2394.98,0,0,53,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,125.97,0,0,1638,503.88,2955.92,629.85,1447.69,3025.04,2203.69,2712.76,1763.56,314.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,125.97,503.88,NA,NA,NA,NA,NA,NA
"ple.27.7e",2015,"2","27.7.e","France",396899,"L","R-Reported","TBB_DEF_all_0_0_all",2279.01,0,0,109,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,402.46,1145.88,1062.04,581.32,715.48,871.99,368.92,307.43,486.3,167.69,134.15,0,167.69,0,0,0,0,0,0,55.9,0,0,0,0,0,0,0,0,61.49,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"ple.27.7e",2015,"3","27.7.e","France",2541413,"L","R-Reported","OTB_DEF_70-99_0_0",33974.04,0,0,88,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1620.91,6016.07,6724.1,7349.13,10099,13422.26,6019.99,7663.71,1143.79,1581.89,777.78,274.51,1620.91,384.31,0,1215.88,0,627.45,627.45,0,0,366.01,0,0,777.78,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"ple.27.7e",2015,"4","27.7.e","France",1962403,"L","R-Reported","OTB_DEF_70-99_0_0",35679.21,0,0,102,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,670.2,0,633.98,633.98,670.2,1648.34,0,3378.19,6529.96,8069.62,9382.86,7000.92,6348.82,5497.48,1059.65,3088.37,3160.83,2110.24,1349.46,0,0,0,679.26,0,0,0,0,1050.59,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"ple.27.7e",2016,"1","27.7.e","UK (England)",-9,"L","A-All - reporte","MIS_MIS_0_0_0_HC",910,0,0,113,0,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,53.37,160.1,71.15,0,0,0,35.58,17.79,0,0,17.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,88.94,266.83,177.89,160.1,213.46,88.94,160.1,177.89,71.93,17.79,144.65,35.58,53.37,35.58,0,0,88.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,NA,NA,NA
"ple.27.7e",2016,"4","27.7.e","UK (England)",-9,"L","A-All - reporte","MIS_MIS_0_0_0_HC",1550,0,0,686,0,6,NA,0,0,0,0,0,0,0,0,0,0,0,19.81,79.24,112.25,178.28,198.09,165.45,92.82,40.76,8.12,8.88,1.14,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,13.21,132.06,349.96,382.97,337.13,317.32,258.65,275.65,223.59,197.18,117.18,57.76,50.4,36.43,28.31,8.88,0.76,7.69,6.6,0,6.6,6.6,6.6,0,0,1.08,0,6.6,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,NA,NA,NA
"ple.27.7e",2016,"2","27.7.e","UK (England)",-9,"L","A-All - reporte","GNS_DEF_all_0_0_all",5550,0,0,106,0,10,NA,0,0,0,0,0,0,0,0,0,0,0,0,2168.3,275.42,0,293.65,275.42,0,18.23,3234.73,380.37,0,0,18.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,550.84,0,550.84,2443.72,3031.01,91.13,421.22,91.13,475.9,127.58,109.35,109.35,91.13,18.23,275.42,54.68,18.23,36.45,0,18.23,0,36.45,36.45,0,18.23,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,NA,NA,NA
"ple.27.7e",2016,"2","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_DEF_>=120_0_0_all",9887,0,0,375,0,11,NA,0,0,0,0,0,0,0,0,0,0,22.8,22.8,431,422.99,811.1,412.94,752.76,453.8,187.68,431,0,164.88,164.88,45.59,0,22.8,0,45.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,517.45,233.27,1201.25,2932.03,2878.42,2041.92,3753.17,1687.32,2173.3,1111.53,1320.54,577.83,349.3,544.98,78.44,233.27,78.44,266.12,243.32,0,0,0,22.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,164.88,NA,0,NA,0,NA,0,NA,0,0,0,0,NA,NA,NA
"ple.27.7e",2016,"1","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_DEF_70-99_0_0_all",61806,0,0,2720,0,85,NA,0,0,0,0,0,0,0,0,0,0,126.85,300.15,770.34,1035.71,1277.68,1158.8,1271.87,1172.55,666.04,649.35,791.12,669.18,21.45,282.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,97.99,492.39,2233.41,5057.34,6920.09,10086.95,12291.14,14496.36,13703.01,12556.97,11880.99,9214.2,6597.27,6082.36,3419.58,3228.17,2384.22,2158.82,1340.01,528.65,697.53,107.36,109.24,294.77,226.52,22.49,345.05,63.43,0,11.25,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,NA,NA,NA
"ple.27.7e",2016,"2","27.7.e","UK (England)",-9,"D","A-All - reporte","GNS_DEF_all_0_0_all",79,0,0,4,0,8,NA,0,0,0,0,0,0,0,0,0,77.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,77.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,NA,NA,NA
"ple.27.7e",2016,"1","27.7.e","UK (England)",-9,"D","A-All - reporte","OTB_DEF_70-99_0_0_all",49639,0,0,1252,0,25,NA,0,0,332.27,1993.62,4984.04,8898.07,10605.6,11024.59,15028.72,18717.48,6763.66,11319.69,4229.4,1451.85,4424.25,3255.12,0,112.63,225.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,405.48,315.37,906.7,3407.17,4995.31,10738.5,16862.4,28274.45,15811.53,29055.01,14172.71,11787.12,14254.93,13776.24,5151.87,2025.16,112.63,0,67.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,NA,NA,NA
"ple.27.7e",2016,"1","27.7.e","UK (England)",-9,"L","A-All - reporte","TBB_DEF_70-99_0_0_all",160479,0,0,6212,0,83,NA,0,0,0,0,0,0,0,0,0,66.31,0,232.47,906.56,1566.21,3985.04,5948.46,7023.88,6466.57,5339.19,4864.16,3465.05,2215.43,1364.48,692.57,491.64,151.42,36.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,258.61,1030.52,2944.57,5706.38,11061.48,17093.27,21801.6,25525.79,29403.61,28286.17,23872.73,19414.93,15242.64,12619.88,10873.75,9488.79,6272.99,5238.91,4059.8,3113.09,2167.35,2638.35,1326.8,1315.46,435.31,789.32,246.51,203.98,372.68,211.58,140.91,7.91,16.58,16.58,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,82.89,NA,0,NA,0,NA,0,NA,0,0,0,0,NA,NA,NA
