"Stock","Year","Season","Area","Country","Effort","Catch.Cat.","Report.cat.","Fleets","Caton","SampledCatch","NumAgeMeasurement","NumLengthMeasurements","NumSamplesAge","NumSamplesLength","MaleAge1","MaleAge2","MaleAge3","MaleAge4","MaleAge5","MaleAge6","MaleAge7","MaleAge8","MaleAge9","MaleAge10","MaleAge11","MaleAge12","MaleAge13","MaleAge14","MaleAge15","MaleAge16","MaleAge17","MaleAge19","FemaleAge1","FemaleAge2","FemaleAge3","FemaleAge4","FemaleAge5","FemaleAge6","FemaleAge7","FemaleAge8","FemaleAge9","FemaleAge10","FemaleAge11","FemaleAge12","FemaleAge13","FemaleAge14","FemaleAge15","FemaleAge16","FemaleAge17","FemaleAge19","UndeterminedAge1","UndeterminedAge2","UndeterminedAge3","UndeterminedAge4","UndeterminedAge5","UndeterminedAge6","UndeterminedAge7","UndeterminedAge8","UndeterminedAge9","UndeterminedAge10","UndeterminedAge11","UndeterminedAge12","UndeterminedAge13","UndeterminedAge14","UndeterminedAge15","UndeterminedAge16","UndeterminedAge17","UndeterminedAge19","X","MaleAge0","FemaleAge0","UndeterminedAge0","MaleAge18","FemaleAge18","UndeterminedAge18","MaleAge20","MaleAge21","MaleAge22","FemaleAge20","FemaleAge21","FemaleAge22","UndeterminedAge20","UndeterminedAge21","UndeterminedAge22","MaleAge27","FemaleAge27","UndeterminedAge27","MaleAge23","MaleAge24","FemaleAge23","FemaleAge24","UndeterminedAge23","UndeterminedAge24","MaleAge26","FemaleAge26","UndeterminedAge26"
"ple.27.7e",2015,"3","27.7.e","UK (England)",-9,"D","A-All - reporte","MIS_MIS_0_0_0_HC",838,0,120,1,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,1898.22,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"ple.27.7e",2015,"4","27.7.e","UK (England)",-9,"D","A-All - reporte","TBB_DEF_70-99_0_0_all",149996,0,44,434,8,104,0,55457.93,29287.14,6861.18,31979.33,30237.04,5763.53,376.6,2.43,143.36,158.7,17.01,247.85,0,46.17,0,0,NA,0,25719.87,61439.19,30178.07,131016.57,22954.82,2158.07,216.35,0,0,0,0,64.25,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"ple.27.7e",2015,"3","27.7.e","UK (England)",-9,"L","A-All - reporte","TBB_DEF_70-99_0_0_all",182220,0,357,6695,10,243,0,49.04,1568.56,6667.8,6619.41,5183.42,1611.07,2324.2,422.37,1.42,437.36,0.08,0.73,0,0.07,0,0,NA,0,3815.24,41288.64,51630.13,91423.11,62784.58,35807.09,9205.42,7443.06,636.41,1002.62,102.62,126.11,54.41,330.7,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,12.47,0,0,0,0,0,NA,NA,NA,0,0,1,0.54,0,0,NA,NA,NA
"ple.27.7e",2015,"4","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_DEF_>=120_0_0_all",10413,0,595,634,19,25,0,705.16,605.06,1408.51,1133.69,1133.97,340.96,95.94,47.56,5.15,84.11,20.61,1.39,0.84,0.44,0.36,0.29,NA,0,1654.53,4575.5,3937.21,3582.14,2295.05,640.36,129.88,29.08,1.02,1.2,0,5.55,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0.16,0,0,0,0.06,0.01,0,9.55,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"ple.27.7e",2015,"3","27.7.e","UK (England)",-9,"D","A-All - reporte","OTB_DEF_>=120_0_0_all",7489,0,120,34,11,4,185.02,7805.65,1475.68,0,524.79,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,29788.39,370.04,925.11,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"ple.27.7e",2015,"4","27.7.e","UK (England)",-9,"D","A-All - reporte","MIS_MIS_0_0_0_HC",633,0,44,1,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,145.57,145.57,256.48,235.68,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"ple.27.7e",2016,"1","27.7.e","UK (England)",-9,"L","A-All - reporte","MIS_MIS_0_0_0_HC",910,0,604,113,13,5,0,0,147.99,79.66,34.9,59.23,21.4,10.41,0,0,0,2.18,0,0,0,0,0,0,0,0,185.16,448.28,409.04,475.36,193.78,56.64,6.69,2.67,3.6,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"ple.27.7e",2016,"4","27.7.e","UK (England)",-9,"L","A-All - reporte","MIS_MIS_0_0_0_HC",1550,0,488,686,11,6,0,0.6,215.76,273.71,148.82,116.55,116.95,17.95,3.34,1.14,0,10.38,0,0,0,0,0,0,0,95.82,1035.45,771.36,477.64,292.98,81.05,42.57,18.85,13.51,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"ple.27.7e",2016,"2","27.7.e","UK (England)",-9,"L","A-All - reporte","GNS_DEF_all_0_0_all",5550,0,394,106,10,10,0,58.6,1343.78,1091.76,2186.35,1247.65,227.23,88.35,393.92,0,0,26.69,0,0,0,0,0,0,0,16.86,2633.46,3191.22,1167.42,947.44,374.14,166.86,67.87,27.36,12.91,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"ple.27.7e",2016,"2","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_DEF_>=120_0_0_all",9887,0,394,375,10,11,0,51.37,1033.4,919.07,908.25,431.3,664.63,280.42,104.17,0,0,0,0,0,0,0,0,0,0,88.12,6951.92,8159.12,3133.08,2545.36,687.42,398.4,180.36,70.07,30.84,0,90.03,0,0,41.47,33.38,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"ple.27.7e",2016,"1","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_DEF_70-99_0_0_all",61806,0,604,2720,13,85,0,0,2846.26,1751.27,2180.68,1771.08,826.32,393.61,196.21,0,131.28,97,0,0,0,0,0,0,0,0,11625.67,29833.47,28597.11,36834.96,14082.17,3197.14,1025.82,535.73,549.73,189.64,68.39,31.52,50.72,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,25.48,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"ple.27.7e",2016,"2","27.7.e","UK (England)",-9,"D","A-All - reporte","GNS_DEF_all_0_0_all",79,0,113,4,12,8,0,0,57.95,19.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.88,51.51,12.88,10.65,11.86,48.37,6.39,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"ple.27.7e",2016,"1","27.7.e","UK (England)",-9,"D","A-All - reporte","OTB_DEF_70-99_0_0_all",49639,0,127,1252,9,25,55.67,3568.53,68276.96,22899.12,418.76,8047.07,89.03,11.13,0,0,0,0,0,0,0,0,0,0,0,4311.6,105819.85,53221.38,3024.37,5612.22,130.73,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"ple.27.7e",2016,"1","27.7.e","UK (England)",-9,"L","A-All - reporte","TBB_DEF_70-99_0_0_all",160479,0,604,6212,13,83,0,0,9393.81,6269.37,10460.79,9721.68,5390.08,1757.95,926.3,0,470.8,424.83,0,0,0,0,0,0,0,0,13473.4,45384.4,56728.43,85495.43,39713.01,11066.8,3670.52,3190.17,2116.4,1087.5,597.72,339.2,116.02,20.85,64.49,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,179.05,NA,0,0,NA,0,38.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"ple.27.7e",2016,"2","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_DEF_70-99_0_0_all",60816,0,394,1793,10,67,0,497.87,8842.31,5177.55,6474.62,2613.64,4441.05,980.3,596.84,0,23.23,42.71,7.85,0,7.03,11.29,8.51,9.49,0,461.09,39027.82,47896.13,21475.75,16705.85,5715.98,3866.31,1208.2,641.12,172.67,0,33.84,30.27,88.14,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78,0,NA,11.61,0.16,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,0,NA
"ple.27.7e",2016,"2","27.7.e","UK (England)",-9,"D","A-All - reporte","TBB_DEF_70-99_0_0_all",23683,0,113,83,12,80,64.46,1501.78,15931.17,4945.13,5894.67,498.35,191.6,207.57,0,0,0,0,0,0,0,0,0,0,0,363.16,63784.17,16230.74,3615.77,973.03,276.28,162.81,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"ple.27.7e",2016,"1","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_DEF_>=120_0_0_all",12913,0,604,415,13,9,0,0,398.26,357.03,351.62,303.43,130.62,65.12,20.31,0,20.66,0,0,0,0,0,0,0,0,0,2049.55,4763.18,5203.13,7248.77,3451.74,957.63,323.56,257,137.43,47.73,83.56,5.15,7.74,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"ple.27.7e",2016,"2","27.7.e","UK (England)",-9,"D","A-All - reporte","OTB_DEF_70-99_0_0_all",66843,0,113,782,12,36,0,12277.52,112444.49,24260.45,4624,933.91,170.08,0,0,0,0,0,0,0,0,0,0,0,190.7,7464.41,227738.1,45796,5596.07,625.12,6.63,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"ple.27.7e",2016,"1","27.7.e","UK (England)",-9,"D","A-All - reporte","TBB_DEF_70-99_0_0_all",4234,0,127,9,9,17,0,645.91,14172.15,2654.44,456.48,678.21,0,0,0,0,0,0,0,0,0,0,0,0,0,5651.72,3412.77,2260.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"ple.27.7e",2016,"2","27.7.e","UK (England)",-9,"L","A-All - reporte","TBB_DEF_70-99_0_0_all",208949,0,394,6757,10,120,0,900.44,15224.69,12921.59,15240.39,5983.37,12832.31,5803.79,1521.75,2.26,63.61,198.35,0.17,0.34,0.15,0.15,0.09,0.01,0,696.9,61929.23,109406.95,71049.43,65346,35508.38,24015.73,10162.15,4789.91,1505.96,0,840.84,145.85,168.41,48.65,94.94,10.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3.09,NA,0,0,NA,12.89,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3.99,NA
"ple.27.7e",2016,"3","27.7.e","UK (England)",-9,"D","A-All - reporte","OTB_DEF_70-99_0_0_all",31066,0,69,296,6,17,1666.03,15696.13,26944.89,10514.14,3692.45,15.65,6.37,0,0,0,0,0,0,0,0,0,0,0,684.85,33952.85,70074.05,294.54,30.41,13.13,8.76,8.76,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"ple.27.7e",2016,"4","27.7.e","UK (England)",-9,"D","A-All - reporte","OTB_DEF_>=120_0_0_all",3260,0,21,13,3,6,0,0,2518.34,491.38,0,1504.86,0,0,0,0,0,0,0,0,0,0,0,0,1866.61,1141.88,5777.42,663.8,9.43,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"ple.27.7e",2016,"1","27.7.e","UK (England)",-9,"D","A-All - reporte","GNS_DEF_all_0_0_all",31,0,127,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.95,81.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"ple.27.7e",2016,"4","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_DEF_70-99_0_0_all",60843,0,488,1916,11,63,0,1113.78,11912.44,8787.64,4195.36,2957.78,3401.35,788.3,155.09,176.45,0,142.48,0,0,0,0,0,0,0,6993.03,32254.74,23301.67,17195.68,12035.55,6420.1,2411.74,1668.45,660.21,72.42,0,0,61.89,26.34,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"ple.27.7e",2016,"2","27.7.e","UK (England)",-9,"L","A-All - reporte","MIS_MIS_0_0_0_HC",1729,0,394,116,10,10,0,8.04,124.25,33.07,35.45,29.99,16.96,1.51,0,0,0,0,0,0,0,0,0,0,0,6.49,836.9,1122.42,627.76,507.95,281.3,197.95,44.68,43.84,59.95,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"ple.27.7e",2016,"3","27.7.e","UK (England)",-9,"D","A-All - reporte","TBB_DEF_70-99_0_0_all",61597,0,69,505,6,92,0,11301.44,34400.88,13367.51,6374.03,972.28,0,0,0,0,0,0,0,0,0,0,0,0,45.12,45106.65,108597.92,4153.17,1827.44,4147.06,2975.25,810.4,670.8,0,0,0,51.21,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"ple.27.7e",2016,"4","27.7.e","UK (England)",-9,"D","A-All - reporte","OTB_DEF_70-99_0_0_all",33824,0,21,63,3,19,276.15,2521.4,29454.59,20983.22,64.98,3910.78,32.49,16.24,0,0,0,0,0,0,0,0,0,0,372.01,310.74,77927.88,8632.83,2.19,0,2.19,2.19,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"ple.27.7e",2016,"3","27.7.e","UK (England)",-9,"L","A-All - reporte","MIS_MIS_0_0_0_HC",1796,0,512,503,13,16,0,11.33,200.61,121.83,59.61,177.93,63.87,18.26,6.52,6.65,1.32,0,0,0,0,0,0,0,0,82.55,785.28,695.91,370.34,508.68,312.15,149.71,115.8,0,11.14,1.52,14.52,1.88,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"ple.27.7e",2016,"4","27.7.e","UK (England)",-9,"L","A-All - reporte","TBB_DEF_70-99_0_0_all",381905,0,488,5761,11,143,0,307.01,43581.2,42476.46,24050.09,18220.38,17528.56,4035.02,865.56,920.77,173.53,1306.87,1.2,0.74,0.66,0.08,0.43,0,0,18094.07,187594.71,159180.79,124489.02,85100.06,45209.3,15916.79,8618.95,4958.27,6.67,0,2.26,0,2.02,3.24,2.44,2.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.8,NA,0,0,NA,3.34,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.03,NA
"ple.27.7e",2016,"3","27.7.e","UK (England)",-9,"L","A-All - reporte","GNS_DEF_all_0_0_all",10594,0,512,118,13,10,0,130.76,2010.27,1441.72,546.86,1714.48,304.07,48.31,153.73,5.11,0,0,0,0,0,0,0,0,0,459.38,5309.6,5210.39,3116.46,3328.76,1158.96,274.24,83.25,0.94,11.79,0.72,0.72,0.75,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.82,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"ple.27.7e",2016,"3","27.7.e","UK (England)",-9,"L","A-All - reporte","TBB_DEF_70-99_0_0_all",333107,0,512,6076,13,149,0,2074.81,29124.42,24927.78,11670.38,36421.38,14053,3698.92,1039.79,1554.44,141.32,0,0,0,0,0,0,0,0,12641.45,128515.61,158555.66,87570.01,112177.92,46731.51,18443.82,9994.98,331.74,2007.87,233.43,1134.64,346.32,22.16,80.86,34.47,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,39.48,NA,0,0,NA,0,32.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"ple.27.7e",2016,"4","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_DEF_>=120_0_0_all",11056,0,488,575,11,14,0,6.2,898.74,871.54,401.56,344.02,363.65,99.62,13.17,17.72,0,22.25,0,0,0,0,0,0,0,816.66,7078.35,5084.22,3408.11,2284.35,1323.96,382.63,214.83,105.63,41.94,0,0,35.84,15.25,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"ple.27.7e",2016,"2","27.7.e","UK (England)",-9,"D","A-All - reporte","GTR_DEF_all_0_0_all",3,0,113,3,12,5,0,0,19.91,0,6.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"ple.27.7e",2016,"4","27.7.e","UK (England)",-9,"D","A-All - reporte","TBB_DEF_70-99_0_0_all",127246,0,21,211,3,81,479.02,4542.27,88621.96,11404.59,885.41,46354.05,9643.02,421.82,0,466.54,0,0,0,0,0,0,0,0,1642.17,0,188972.28,45383.76,592.37,707.31,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"ple.27.7e",2016,"3","27.7.e","UK (England)",-9,"D","A-All - reporte","MIS_MIS_0_0_0_HC",102,0,69,1,6,5,0,0,225.68,225.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"ple.27.7e",2016,"4","27.7.e","UK (England)",-9,"L","A-All - reporte","GNS_DEF_all_0_0_all",12856,0,488,207,11,8,0,0,154.05,521.57,488.54,379.22,438.89,222.65,25.27,195.54,0,7.09,0,0,0,0,0,0,0,25.16,2291.09,3642.51,4252.52,3315.53,1827.02,911.35,433,516.57,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,61.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"ple.27.7e",2016,"3","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_DEF_70-99_0_0_all",68272,0,512,2424,13,67,0,639.1,9092.78,5187.75,2581.56,7324.95,2609.26,972.68,29.8,530.9,12.21,0,0,0,0,0,0,0,0,4877.39,50429.04,39578.44,18088.01,19075.36,4979.21,3660.39,727.88,4.52,661.59,2.64,336.56,135.16,2.34,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"ple.27.7e",2016,"3","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_DEF_>=120_0_0_all",10756,0,512,310,13,17,0,52.89,1992.63,1244.63,715.37,1370.45,815.75,164.62,29.32,24.44,0,0,0,0,0,0,0,0,0,577.58,6537.35,5595.06,2640.26,3229.04,923.11,513.85,149.32,0,41.98,0,0,21.62,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"ple.27.7e",2017,"4","27.7.e","UK (England)",-9,"L","A-All - reporte","MIS_MIS_0_0_0_HC",2686,0,569,227,16,14,0,19.56,42.88,235.82,173.62,143.37,43.01,17.81,0,0,0,0,0,0,0,0,0,0,0,52.66,283.4,1299.9,1368.71,726.29,377.26,218.86,70.89,47.35,13.62,5.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"ple.27.7e",2017,"3","27.7.e","UK (England)",-9,"L","A-All - reporte","MIS_MIS_0_0_0_HC",1392,0,427,119,15,8,10.73,22.4,164.6,247.69,160,21.6,29.4,0,17.65,8.95,13.74,0,0,0,0,0,0,0,0,73.54,431.74,732.22,500.77,195.14,113.48,72.91,88.82,51.31,30.24,22.74,25.84,7.27,5.98,2.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,4.15,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.11,0
"ple.27.7e",2017,"3","27.7.e","UK (England)",-9,"D","A-All - reporte","TBB_DEF_70-99_0_0_all",109008,0,45,455,6,80,0,1161.17,43367.9,60948.47,10715.25,29265.46,470.25,68.65,0,0,64.08,0,0,0,0,0,0,0,756.11,5508.82,42707.28,107589.2,46465.11,22137.19,1000.73,93,0,36.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"ple.27.7e",2017,"1","27.7.e","UK (England)",-9,"D","A-All - reporte","OTB_DEF_>=120_0_0_all",17860,0,167,181,12,10,0,755.25,6908.83,12229.75,0,1917.6,0,0,0,0,0,0,0,0,0,0,0,0,0,4416.12,21846.55,46995.57,3481.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
